yyyymm,mahalanobis,mahalanobis_sq,gaussian_logpdf
202104,2.2303426322629503,4.974428257289626,34.73780592681896
202105,1.5027755656578627,2.2583344007383093,36.09585285509462
202106,1.9012497668328563,3.6147506758819903,35.417644717522776
202107,1.1472872579089624,1.3162680521602659,36.56688602938364
202108,0.8696084431286013,0.7562188443605498,36.8469106332835
202109,1.7004510219469977,2.891533678040589,35.77925321644348
202110,2.680785463702818,7.186610702400334,33.63171470426361
202111,1.0200490357460819,1.0405000353265113,36.704770037800515
202112,1.2162984788435005,1.4793819896370135,36.48532906064526
202201,2.8767060816763705,8.275437880353817,33.08730111528686
202202,2.1098194189981907,4.4513379807818625,34.999351065072844
202203,4.453403914858837,19.83280642888002,27.308616841023763
202204,3.514583868316518,12.352299767430697,31.048870171748426
202205,3.3467050853363505,11.200434928216188,31.624802591355678
202206,3.973096019852813,15.785491982970266,29.33227406397864
202207,4.0859698242261056,16.695149404486312,28.877445353220615
202208,2.1488689661124027,4.617637833520986,34.91620113870328
202209,3.345676302944706,11.193549924085755,31.628245093420894
202210,3.451896215014242,11.91558747922965,31.267226315848948
202211,2.3302228369728146,5.429938469949632,34.510050820488956
202212,3.1841260250010572,10.138658543089033,32.155690783919255
202301,3.43794456669228,11.819462843648969,31.315288633639287
202302,1.2290933896586098,1.5106705605024915,36.46968477521253
202303,1.5510234588377039,2.4056737698648747,36.022183170531335
202304,1.826107444065243,3.3346683972704945,35.55768585682853
202305,1.6280178152691047,2.6504420068335888,35.89979905204698
202306,2.188545236599073,4.789730252640494,34.830154929143525
202307,1.2217573801066406,1.4926910958450423,36.47867450754125
202308,1.236080338036289,1.5278946020799067,36.46107275442382
202309,2.0067425449004044,4.027015641513352,35.211512234707094
202310,2.4154245496708335,5.834275755152548,34.3078821778875
202311,2.894613600497826,8.378787896186987,33.03562610737028
202312,2.4527925077866417,6.016191086254282,34.21692451233663
202401,1.6467629857648651,2.711828331285213,35.869105889821164
202402,1.6911565107711166,2.8600103439235376,35.795014883502006
202403,1.5563579793481463,2.422250159880645,36.01389497552345
202404,1.6685698126802961,2.784125219787959,35.8329574455698
202405,1.5071484129672539,2.271496338709712,36.08927188610892
202406,1.5779915482189726,2.4900573262505104,35.97999139233852
202407,0.8325845408227495,0.6931970176170286,36.87842154665526
202408,1.3998463255968405,1.9595697352869756,36.245235187820285
202409,0.767583009287291,0.5891836761465334,36.93042821739051
202410,1.7993066687409893,3.237504488175796,35.60626781137587
202411,2.4769480087126587,6.135271437865605,34.15738433653097
202412,1.2813537532997383,1.6418674410953267,36.40408633491611
